timestamp,turbulence,u,v,w,p,q,r
1.625,0,-0.171237228666953,0.296901390969448,0.031336489729812,0.008289819826087,-0.009382414421493,0.005518081304357
1.65,0,-0.146045479720382,0.227200493525787,0.1289169728695,0.011053734087735,-0.010221688057036,0.009435065012931
1.675,0,-0.222079851327096,0.276681221290349,0.035138010192718,0.00899265130822,-0.006601418702514,0.004285962472255
1.7,0,-0.280959578400699,0.19287891685428,0.002887778748821,0.010146316212627,0.002259919115334,0.000951614068525
1.725,0,-0.301062799503573,0.148296978794139,-0.005940600095846,0.009440881841829,0.006079077212322,0.003465490359422
1.75,0,-0.338316676914869,0.174508371183815,-0.067186904374992,0.007503459873134,-0.000641042979998,0.007709073455789
1.775,0,-0.309682574184958,0.216326279055227,0.042658377980958,0.003479852897556,-0.000117077579158,4.79616952946305E-05
1.8,0,-0.376370767053192,0.10744874959799,0.100800496289283,0.003892366904571,0.002941537920468,-0.007164220025262
1.825,0,-0.273126169867787,0.147564527350986,0.087352407780657,0.005802510238947,0.001227119828882,-0.002500090527538
1.85,0,-0.206143925012383,0.12531076248393,0.030161040604794,0.004480904237644,0.005876186003521,-0.00364252332932
1.875,0,-0.215426337376058,0.129586186129925,-0.07012921663039,0.000229918417697,-0.001543028680348,-0.008837413275722
1.9,0,-0.11348029567447,0.100030065821342,-0.087279894586017,-0.005425418408407,0.001641616558315,-0.00319196490462
1.925,0,-0.040231193242997,0.132393458130728,-0.09769722471354,-0.006495536205991,0.001657766812665,0.009921687121084
1.95,0,-0.043938968025594,0.124933196845752,-0.051523207042868,-0.007852659521999,-0.001669417483917,0.000976336303115
1.975,0,-0.029377243463,0.126476685451945,0.002356260403231,-0.007522614064845,-0.003573921582204,0.006442395584151
2,0,-0.097284079676996,0.149204316781871,0.001772129847992,-0.005227620490267,0.000713418996541,0.005346828205299
2.025,0,-0.225017138772717,0.185366943865783,-0.028428550796308,0.000461719573263,-0.001390798126685,0.006931468616488
2.05,0,-0.161059466609263,0.364041752920078,0.053599126919851,0.004908862998325,0.000449140635357,-0.000316972609116
2.075,0,-0.078947741034783,0.427685382541332,0.083860286154868,0.005420925885825,-0.001801418271611,-0.007384720616586
2.1,0,-0.129619436007122,0.450790178043799,0.111748049062594,0.003143970054832,0.003908144489951,0.000290664913958
2.125,0,-0.133631672270811,0.561605078430946,0.124376684903248,0.002620417632943,0.005895885048103,0.001256065681547
2.15,0,-0.199338771359795,0.613953652758203,0.101163629278031,-0.004366678801341,0.00582664930038,0.006145957111736
2.175,0,-0.256630996819266,0.546109269690402,0.083925601944427,-0.004366694856099,0.009380519998982,0.005194417257242
2.2,0,-0.235808833355572,0.601844094212639,0.07446302422548,-0.007082377118827,0.009125393314506,-0.00039530287381
2.225,0,-0.173001904213542,0.443498569468333,0.153861822295246,-0.013210007050786,-0.00189338160966,-0.006413815400731
2.25,0,-0.086025742619568,0.50917336429559,0.12494626651712,-0.012802693690784,-0.009708017278248,-0.008339642579137
2.275,0,-0.073605575236827,0.455344357610005,0.236298781632346,-0.014182524315932,-0.005128123237918,-0.007906485649742
2.3,0,-0.069703910147943,0.373509844193704,0.259291970826776,-0.014214400986207,0.00147105795785,-0.012001588980186
2.325,0,-0.125978239287281,0.409950332875517,0.235236691308359,-0.010879140720658,-0.001772632547458,-0.004669613527633
2.35,0,-0.216381625659735,0.531642978493528,0.267011838089362,-0.008783407286092,0.003000893573736,-0.002789597756371
2.375,0,-0.257171152458437,0.503027911692965,0.216889481367239,-0.010313808880058,0.007970317436034,-0.003019301947125
2.4,0,-0.255121840398628,0.459817340451355,0.352116995193173,-0.003289793391797,0.006773786282529,-0.002256626021891
2.425,0,-0.189647955098956,0.496566908553684,0.294268729674291,-0.002676375645994,0.003983616736602,-0.002965747770395
2.45,0,-0.153755298196003,0.506823067922883,0.255754455258186,-0.001484639576626,0.005659007912784,-0.005346981596002
2.475,0,-0.199185127801372,0.385281941892578,0.314764448115055,-0.007075458293895,0.000416844523923,-0.003653382401577
2.5,0,-0.240281221377146,0.304350385982058,0.417284739564088,-0.005347068515214,-0.003818942078883,-0.001428358031615
2.525,0,-0.191342061410543,0.247423150678644,0.350911726419106,-0.003220851841816,0.001900519012786,-0.003306507825328
2.55,0,-0.19113048498989,0.139869043751084,0.317334834539242,-0.005393195494621,0.001161100918887,0.003621670867134
2.575,0,-0.19690776784481,0.273075438378948,0.245661586784627,-0.001865911712494,0.004031686647721,-0.000328456564643
2.6,0,-0.233414505574853,0.222037186809429,0.365044109428047,0.005796920314539,-0.003944156636038,0.003268662067356
2.625,0,-0.22964732295532,0.227839595757642,0.350173744999221,0.010349000369055,-0.007468677767568,-0.001606350171352
2.65,0,-0.214234925710781,0.276712931233151,0.284736752366793,-0.003424578429062,-0.01037946981539,-0.001830852261035
2.675,0,-0.261349782332267,0.427409505687502,0.266468551637605,-0.004665898144772,-0.003515611608341,0.002950492610717
2.7,0,-0.227958922475015,0.444784828589861,0.270532827305954,-0.00583265682427,-0.001137150416824,0.005053391317584
2.725,0,-0.150398389303819,0.479466065418624,0.211035957429296,-0.006233224662313,0.000117708632101,-0.002301491702927
2.75,0,-0.185925637847305,0.450963474267652,0.308609335703907,-0.004238855930188,-0.002488556655833,-0.00859830545725
2.775,0,-0.280071878638242,0.454984815303704,0.209257244750491,-0.001098324391798,0.001260279014068,-0.004118732743201
2.8,0,-0.241321607664584,0.526788172402389,0.319342235450828,-0.001447253385817,0.003014913191507,-0.004147744270137
2.825,0,-0.15832676901773,0.649332952713812,0.361919467647882,-0.001023858509517,0.001364185143773,-0.010525050152193
2.85,0,-0.181732129370795,0.730896032567859,0.457921434956884,-0.000128685319102,-0.002711594520892,-0.005789896667823
2.875,0,-0.256759043950126,0.534632504492958,0.500313056053759,-0.001851057395414,0.001863860486689,0.002132862201648
2.9,0,-0.299456321700182,0.513413084614144,0.632837642514669,0.005746115434588,9.77577396180778E-06,0.004875528723545
2.925,0,-0.284206225192514,0.552312850790571,0.635829409840256,0.003644441176105,-0.001674141178622,-0.001777070874762
2.95,0,-0.301291235987257,0.60608196128497,0.718232518675651,0.003008528685598,0.00099975206389,0.00761431453273
2.975,0,-0.247335301551073,0.709958835217614,0.666472282205456,0.002567773546686,0.001742560767868,-0.003230997956902
3,0,-0.321627814634466,0.743594189213519,0.710968741587837,0.00360509136305,-0.001107952023748,-0.003622054101146
3.025,0,-0.316240143733263,0.673897109057589,0.739519879908672,0.007680767095324,0.000278843354558,0.001862887140001
3.05,0,-0.280560091250157,0.54283329430679,0.796712285757429,0.005495982109896,0.006597385960615,0.010141345713693
3.075,0,-0.269896432272285,0.562190914743131,0.905878080334627,0.005778392040578,0.001946494923954,0.007782194654471
3.1,0,-0.274428280864402,0.503848393734371,0.834509093649725,0.000847254382412,0.005415931821162,-0.000603870000797
3.125,0,-0.197231779405749,0.595866149305231,0.82729944621412,0.002701455908531,0.005398693722336,0.001328330604682
3.15,0,-0.246285429810088,0.647686128339575,0.745440812340086,0.007066812223253,-0.00077389215241,0.009911651355644
3.175,0,-0.228558489262839,0.537429038884862,0.720594904904036,0.00367508779411,-0.002345409511599,0.006424545738194
3.2,0,-0.315602113814349,0.47083836790841,0.651416630442183,0.005209017913075,0.003922291774181,0.003365192600672
3.225,0,-0.407044373778922,0.544931161262856,0.492565236788313,0.001440402494484,-0.003239698215789,-0.002940791287585
3.25,0,-0.359299507964707,0.604768138174912,0.408520652994153,-0.001989578346572,0.000545744595366,-0.005036713553097
3.275,0,-0.462281048607243,0.590830805071427,0.52519479231858,0.002099292738031,0.00649089229775,-0.00324872739707
3.3,0,-0.4763316646315,0.665900810918204,0.554365082558954,0.009597270449732,0.001565711102234,-0.006898897689793
3.325,0,-0.551718949456424,0.723869189994673,0.446587267000581,0.009898745632725,0.00068806900819,-0.004795213461685
3.35,0,-0.551422533378286,0.528376222386493,0.496555864020206,0.004468490605898,-0.001282903384352,-0.010920886875596
3.375,0,-0.584580900089095,0.4480954221253,0.555091508360878,0.007711368395986,-0.00499213302276,-0.011149395264816
3.4,0,-0.685317457040008,0.504995276131863,0.487568630116317,0.013352791705748,-0.002322264838861,-0.005960201114189
3.425,0,-0.594439093296657,0.619383122228159,0.570601005978204,0.007450942853065,-0.00457575487975,-0.009355286228923
3.45,0,-0.610810804660566,0.691632056760942,0.513612493286906,0.008041605321669,-0.00846106235468,-0.007583658896493
3.475,0,-0.602138125561746,0.620951494203529,0.52722522019652,0.009496827676891,-0.000999063133857,-0.000291560801744
3.5,0,-0.636955314681467,0.724152267377765,0.444015480552065,0.01035502680473,-0.001570094404004,0.004779443502364
3.525,0,-0.529386620840343,0.520920664718336,0.609162808234081,0.010268933096584,-0.005163038579175,0.016552965782335
3.55,0,-0.580226548629978,0.510935662954061,0.546105978763452,0.002212501915371,-0.000473089951311,0.014207564605137
3.575,0,-0.630204162642777,0.628124206057701,0.513388390907466,0.000335334024026,0.000295681781312,0.012984977334209
3.6,0,-0.632125996398362,0.594457774640622,0.662256517111021,0.005315804847494,0.008306245795158,0.014620034293687
3.625,0,-0.641127145399713,0.528906177607916,0.652113881219676,0.005640888194521,0.00396215400344,0.013044157365809
3.65,0,-0.717557734085148,0.648075767058731,0.502886529165185,0.004922143820469,0.007342102655565,0.013832186021843
3.675,0,-0.745800294237988,0.711693684340102,0.492394892199858,0.003512865962952,0.001050783035108,0.009339649258286
3.7,0,-0.704120803455974,0.682137390937956,0.390247472228749,0.00170414539003,-0.002771918490234,-0.004109252363204
3.725,0,-0.606207304107807,0.712879302284699,0.401321112498381,0.00227267540587,0.000309795925115,0.002077592573473
3.75,0,-0.709234285035316,0.606717465503283,0.519743767331624,0.004893516643402,0.000287709576006,0.005061446621769
3.775,0,-0.703156911640823,0.54028965661279,0.441852416975041,0.004415380281345,-0.00529413162187,0.001629973016154
3.8,0,-0.608548529890515,0.537440832443415,0.378326067126962,-0.003363790458944,-0.006274144086152,-0.004789886446575
3.825,0,-0.523357059339203,0.493451347438528,0.407864986434986,-0.006432059536428,-0.002731483533041,0.006813826071746
3.85,0,-0.471583066219225,0.591545051965134,0.412560305874788,-0.001016557722813,-0.006226536998216,0.001862794642836
3.875,0,-0.488972846184646,0.673989494673058,0.37814035900794,-0.000745377274236,0.002204050745288,-0.00394058212422
3.9,0,-0.482007464303484,0.562995129217091,0.484598854333643,-0.002208721647042,0.001494783021416,0.004063832316672
3.925,0,-0.379461810638354,0.558553739038532,0.46205286021187,-0.007470148695245,-0.007912290671127,0.001110838196589
3.95,0,-0.281824229764495,0.56011422396376,0.287961022339537,-0.005122966579561,-0.009159471736834,-0.003162090526536
3.975,0,-0.360659445760966,0.64720517405162,0.28118694082606,-0.008309640770394,-0.006360752055553,-0.009840359475503
4,0,-0.357577522442724,0.526372748021106,0.213149030617513,0.000455542144988,-0.009298441620745,-0.001484788101865
4.025,0,-0.362408546242939,0.549772689024038,0.261251488126797,-0.000642680736414,-0.013524004076923,0.000590227638313
4.05,0,-0.307828261017349,0.567501653107208,0.272913217453743,-0.001012554678001,-0.009042596647307,-0.002845405327929
4.075,0,-0.311140494810161,0.502029505840687,0.285047187827924,-0.006800807003608,-0.008300248341567,-0.001731339067751
4.1,0,-0.343580741242461,0.506717628377846,0.248997010003528,-0.000391689927152,-0.004050863633617,-0.002306321491596
4.125,0,-0.338645397673849,0.500750679413269,0.287682225316339,0.001773038695003,0.00047035630504,-0.006929783478877
4.15,0,-0.339521581906451,0.459744192784749,0.410767464836869,0.004527298340868,-0.010291681317028,-0.006046739786031
4.175,0,-0.378903677636028,0.479959648838986,0.383189422304548,0.009530310698081,-0.000685696288686,0.000250865656291
4.2,0,-0.456814993429938,0.47349166445945,0.363455350303622,0.002087088798512,0.003418756595103,0.000505329673028
4.225,0,-0.47349186504947,0.536543790130684,0.328433712081996,0.002098923228394,0.001592944815105,-0.003993155258699
4.25,0,-0.501959203412757,0.535562182201663,0.463892286484341,0.005972172059989,0.002117220355516,-0.003170284911401
4.275,0,-0.502364628040343,0.522782438193221,0.470960466359723,0.000447477548472,0.000273725947804,-0.000326888043469
4.3,0,-0.40225295491907,0.570322454257688,0.315570138054533,-0.013684441494937,-0.000892409207539,0.001522377842023
4.325,0,-0.324457649934133,0.483905545634945,0.314124792257999,-0.00783214198414,-0.001908070176185,0.011171043049641
4.35,0,-0.27928779860368,0.475278146756499,0.232448180378019,-0.006099749401819,0.001247553463725,0.0067038922198
4.375,0,-0.239640702488457,0.479581569013291,0.096563906315095,-0.003675653854225,-0.003246524523387,0.001457136950487
4.4,0,-0.325597517389142,0.386119160264954,0.019857432315697,-0.004060177104633,0.00016713530518,0.001748539761006
4.425,0,-0.378700771420929,0.354428732571033,-0.002286797396366,3.00565640368191E-05,-0.00179660832397,0.004874924856231
4.45,0,-0.319750474409825,0.303535559993145,-0.012094743712322,-0.008191013013064,-0.002598781877585,0.002084482371172
4.475,0,-0.284680240295166,0.403005515037886,0.035444632156521,-0.00882681918721,0.007205105226964,-0.000957379510863
4.5,0,-0.282472329128471,0.348193663093104,0.119375653100276,-0.010718388109893,0.004614151700853,0.002782009792848
4.525,0,-0.204882438074277,0.377945997043175,0.169351240827069,-0.002983354637319,0.009500367285682,0.002590688406738
4.55,0,-0.204050574423297,0.255613397954439,0.084634067027989,0.006859026754969,0.004213343356943,0.004802415748057
4.575,0,-0.122304960077704,0.274682318750811,0.181842523874587,0.011057482870526,0.009599638544906,0.002147355611228
4.6,0,-0.139687560258457,0.221929876101793,0.181756762156194,0.003275478817976,0.010842464929253,-0.005041891237085
4.625,0,-0.19855887082451,0.173134642449818,0.141226760581742,0.000234702830789,0.010187936578715,-0.011842315736901
4.65,0,-0.176267768347886,0.131088257067196,0.014375780909479,0.000929119135188,0.005841609117304,-0.012513936797682
4.675,0,-0.24789354311711,0.100908002652873,-0.08155360900875,0.006682876667041,0.002687495466939,-0.008107395619412
4.7,0,-0.276879246494327,0.104436055465651,0.028653404987427,0.009741805976132,-0.001610396762146,-0.00036472905418
4.725,0,-0.307045911789262,0.060418608722949,0.008366360962712,0.008581851098375,-0.000152317224341,-0.005140712771658
4.75,0,-0.318395765259346,0.263999146725199,0.099857950804031,0.008194590730987,0.002203060185245,-0.002110049718266
4.775,0,-0.266884381810594,0.354411156130521,0.112442973033091,0.008311868597833,0.002057720084265,-0.005297679283298
4.8,0,-0.400650571473898,0.351801237373381,0.195623872939554,0.010692134024123,0.000631751375887,-0.008376157528402
4.825,0,-0.376556423668678,0.201991122602972,0.081986151893787,0.008073307195971,-0.000698097928091,-0.006370776097354
4.85,0,-0.323594740172365,0.199852066599436,0.006946871856524,0.001736934520111,-0.000257075403071,-0.003990257311987
4.875,0,-0.337791114657515,0.272632909640547,-0.083745376934954,0.006599991982161,0.001855414341809,-9.05740601114733E-05
4.9,0,-0.397597523265429,0.158451211030532,-0.135620771826875,0.006112152552475,-0.004390737382262,0.002640474132262
4.925,0,-0.281656943856422,0.203905354682545,-0.05037382650446,0.004961188601139,-0.00211489287891,-0.001217957243003
4.95,0,-0.166529683124275,0.178893853169375,-0.021796388491134,0.000360401651756,0.003163582716867,0.000608091130012
4.975,0,-0.203932920359203,0.141839991584354,0.08026678058283,-0.001151364766065,0.004499027476943,0.007721426065737
5,0,-0.229969874642528,0.210686584737474,0.108151561337295,0.004818901044338,-0.001390348052728,0.011268420853498
5.025,0,-0.245383536732645,0.221784310434473,0.12911346098426,0.004182339461767,-0.005990584630562,0.001163466010127
5.05,0,-0.297650541627716,0.201991138260046,0.027035743243232,-0.003738950691834,-0.004953778805187,0.003160415683492
5.075,0,-0.190812504361014,0.129635164105364,0.041352145203712,-0.004908661788406,0.00161359740795,0.006773127709385
5.1,0,-0.14386660513362,0.133225860314592,-0.028044610195809,-0.000181363985987,0.005312380710101,-0.000254271137474
5.125,0,-0.196820569808675,0.174932316153898,0.065509364256962,0.001887336658326,0.006608457072218,-0.008356603161557
5.15,0,-0.178560437099895,0.279421863539747,-0.011250891893523,0.001430971613813,0.006489408992694,-0.003395198189848
5.175,0,-0.205187940275974,0.250603292546605,-0.025986211885955,0.000931081017351,0.00439426905143,-0.007479963137653
5.2,0,-0.209105212118442,0.195908610365831,0.031309448603241,0.001296343023498,-0.000901775973359,-0.00290573467437
5.225,0,-0.301251434513567,0.202900168777824,-0.015273251360943,-0.001492192979384,-0.001544618636825,-0.006762337856902
5.25,0,-0.397866796742005,0.282819424673249,-0.085086454674313,0.000770839803697,-0.004041323728046,-0.004852883217208
5.275,0,-0.394558847463443,0.345232990586753,0.104510106638017,0.005349704797839,-0.004189299307717,0.005650569952171
5.3,0,-0.5340804546167,0.449323650570242,0.130685120832296,0.007490136934149,-0.006508001956933,0.000138961833377
5.325,0,-0.507191719546629,0.226605699685782,0.112434722651354,0.006705746892961,-0.001842197052453,0.002711302901537
5.35,0,-0.442053668852678,0.182086007187283,0.077625383370493,-0.000681781429175,0.00118515685944,-0.001818317983737
5.375,0,-0.414884550371536,0.206225734670915,0.085108082286555,0.003822176006741,7.5065862195808E-05,-0.004235076192757
5.4,0,-0.402137942902745,0.25968273753396,0.055853021742355,0.001822138649563,0.00225540057451,0.003089128539099
5.425,0,-0.327862708096549,0.129129917976007,0.065677347748789,-4.82956393067806E-05,-0.002597552749233,0.003387989793099
5.45,0,-0.280440490799407,0.223268089205042,-0.059184217825905,-0.002163517249748,0.002924968370144,0.006086806870635
5.475,0,-0.25641676508827,0.20935565608086,-0.013657112836607,-0.005741088473864,0.004654139729888,0.009232948110211
5.5,0,-0.343318703992081,0.162973114527981,-0.114234189123918,-0.006348432904298,0.007113324505521,0.007413986203659
5.525,0,-0.33098139930853,0.130910066186205,-0.058561296579219,-0.006871899591618,0.008957935378188,0.004238236761873
5.55,0,-0.360689647074722,0.011608101168453,-0.10531754562508,-0.008469311780003,0.003958683894269,-0.005688803469177
5.575,0,-0.344469348162852,0.067113175852454,-0.151578568690609,-0.010810357554931,0.006256757162076,-0.005644141054119
5.6,0,-0.390290741319386,0.107580863777119,-0.042064019800418,-0.008024136267581,0.003550640964435,-0.002532566002758
5.625,0,-0.418587618946588,0.098934845844886,-0.081791659684768,-0.006478585717382,-7.75033145145266E-05,-0.009976937085909
5.65,0,-0.456722468831178,0.148913342697309,0.017655313289918,-0.002755055250135,0.000360372204708,-0.005141498570635
5.675,0,-0.609228695454159,0.141917134131964,-0.104251435941215,0.000355387875139,-0.000789511788315,-0.010850146192088
5.7,0,-0.632499377943561,0.060595702169812,-0.174001807949094,0.008217905387932,-0.005148536830145,-0.004300827253241
5.725,0,-0.587575279648009,0.006907040227934,-0.218123447034285,0.015028339697122,-0.005068453169923,0.004623903713192
5.75,0,-0.650072535980611,0.139374195734098,-0.261268835662887,0.012473680339676,0.002134010142644,-0.007097458634205
5.775,0,-0.6621434554657,0.093587116094243,-0.247312541813874,0.01034336211192,0.002705063339112,-0.014167209221823
5.8,0,-0.535806733658872,0.105418789550432,-0.31980060403718,0.00368995483388,-0.001241378069683,-0.022504041823077
5.825,0,-0.551968560604351,0.240316535506712,-0.365085112585263,0.00188805016638,-0.006478284341007,-0.01837646566237
5.85,0,-0.545895511115851,0.221941690587215,-0.359493060838072,0.001587649066603,-0.000114264551866,-0.001477957391559
5.875,0,-0.545092505172704,0.267479020276985,-0.361684082037433,0.002381903842797,-0.002953681820282,-0.003155723939245
5.9,0,-0.532495620787743,0.368463434392583,-0.422720687711589,0.002129961161983,-0.004659747319723,-0.005198565981035
5.925,0,-0.54466621780089,0.459847455616029,-0.494986162280688,0.003405840044144,0.000918773373036,0.0024768529887
5.95,0,-0.503223881011385,0.513025439025431,-0.278204959258147,0.000470460309756,0.001390714215518,-0.000877750132961
5.975,0,-0.482522609655415,0.510836511244025,-0.285234847642914,-0.001909793889646,0.000356268986736,0.003949034945156
6,0,-0.499277592608787,0.556635034646728,-0.353173934770692,0.002872594028415,0.005442234971098,0.010241088098195
6.025,0,-0.539977619649465,0.454484345243803,-0.375776377667611,0.006737473072116,-0.002123137115955,0.004427379284629
6.05,0,-0.61380340075154,0.461629352395182,-0.365020757844981,0.004699666505166,-0.003010681145587,0.00277526066925
6.075,0,-0.655949536905262,0.45559464472884,-0.277622654015521,0.005583290264853,-0.00747917248842,-0.009595523931786
6.1,0,-0.741146519387172,0.499829655746125,-0.280257793232028,0.003640977451765,-0.007756562898985,-0.002957864054219
